id,vae_x,vae_y,vae_eventTags,vae_cluster_label,tft_x,tft_y,tft_eventTags,tft_cluster_label
271,-9.390853,-15.167089,Events::Other::Unknown,0,0.8445641,-0.83597404,Events::Other::Unknown,0
272,3.6857963,-13.811656,Events::Equipment Failure::Transformer Failure/r/nEquipment::Interrupting Device::Sectionalizer/r/nEquipment::Transformer::Underground Service Transformer/r/nEvents::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,3.4183896,-6.344609,Events::Equipment Failure::Transformer Failure/r/nEquipment::Interrupting Device::Sectionalizer/r/nEquipment::Transformer::Underground Service Transformer/r/nEvents::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
273,3.9638948,-13.816971,Events::Equipment Failure::Transformer Failure/r/nEquipment::Interrupting Device::Sectionalizer/r/nEquipment::Transformer::Underground Service Transformer/r/nEvents::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,3.4207177,-6.351804,Events::Equipment Failure::Transformer Failure/r/nEquipment::Interrupting Device::Sectionalizer/r/nEquipment::Transformer::Underground Service Transformer/r/nEvents::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
274,4.0656204,-13.868687,Events::Equipment Failure::Transformer Failure/r/nEquipment::Interrupting Device::Sectionalizer/r/nEquipment::Transformer::Underground Service Transformer/r/nEvents::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,3.4143257,-6.354118,Events::Equipment Failure::Transformer Failure/r/nEquipment::Interrupting Device::Sectionalizer/r/nEquipment::Transformer::Underground Service Transformer/r/nEvents::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
275,4.5113225,-14.309061,Events::Equipment Failure::Equipment Failure/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Sectionalizer/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-2.9518216,-5.3095016,Events::Equipment Failure::Equipment Failure/r/nEquipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Sectionalizer/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
276,4.3026233,-14.341372,Equipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Sectionalizer/r/nEvents::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-2.951776,-5.308296,Equipment::Underground Equipment::Primary Cable/r/nEquipment::Interrupting Device::Sectionalizer/r/nEvents::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
277,-2.6947505,27.791683,Events::Equipment Failure::Equipment Failure/r/nEvents::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Sectionalizer,3,-37.450596,-1.9245023,Events::Equipment Failure::Equipment Failure/r/nEvents::External::Motor Vehicle Accident/r/nEquipment::Overhead Equipment::Pole/r/nEquipment::Interrupting Device::Sectionalizer,3
278,-9.3514595,-15.049225,Events::Other::Unknown/r/nEquipment::Interrupting Device::Sectionalizer,0,-0.47108197,-0.83250815,Events::Other::Unknown/r/nEquipment::Interrupting Device::Sectionalizer,0
279,3.9399152,-15.432946,Events::Other::Unknown/r/nEquipment::Interrupting Device::Sectionalizer,0,-2.9476783,-5.254239,Events::Other::Unknown/r/nEquipment::Interrupting Device::Sectionalizer,0
280,-9.242164,-14.575376,Events::Other::Unknown/r/nEquipment::Interrupting Device::Sectionalizer,0,-0.119150214,-1.0339241,Events::Other::Unknown/r/nEquipment::Interrupting Device::Sectionalizer,0
281,3.7386935,-14.741677,Events::Other::Unknown/r/nEquipment::Interrupting Device::Sectionalizer,0,-0.15152484,-5.8498983,Events::Other::Unknown/r/nEquipment::Interrupting Device::Sectionalizer,0
282,3.8442268,-15.3158045,Events::Other::Unknown/r/nEquipment::Interrupting Device::Sectionalizer,0,-0.1457309,-5.8526487,Events::Other::Unknown/r/nEquipment::Interrupting Device::Sectionalizer,0
283,3.7167718,-14.858754,Events::External::Motor Vehicle Accident/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Interrupting Device::Sectionalizer/r/nEvents::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0,-0.15200317,-5.851433,Events::External::Motor Vehicle Accident/r/nEquipment::Interrupting Device::Fuse/r/nEquipment::Interrupting Device::Sectionalizer/r/nEvents::Equipment Failure::Nonspecific Equipment Failure/r/nEquipment::Underground Equipment::Nonspecific Underground Equipment,0
